DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.256	4.0234	17.5818	13.9581	5.6166e-01	0.1285	0.015	1444.40	65.749	5.3543	44.723773
0.246	4.0199	17.5647	13.9448	5.6166e-01	0.1273	0.015	1444.36	65.760	5.3563	44.723773
0.246	4.0180	17.5500	13.9333	5.4945e-01	0.1285	0.015	1444.33	65.816	5.3617	44.723774
0.246	4.0176	17.5416	13.9266	5.4945e-01	0.1298	0.015	1444.32	65.763	5.3577	44.723774
0.244	4.0172	17.5401	13.9255	5.6166e-01	0.1285	0.011	1444.32	65.756	5.3572	44.723775
0.235	4.0161	17.5392	13.9248	5.7387e-01	0.1285	0.015	1444.31	65.695	5.3524	44.723775
0.246	4.0153	17.5359	13.9223	5.7387e-01	0.1273	0.015	1444.30	65.689	5.3522	44.723776
0.235	4.0150	17.5327	13.9197	5.6166e-01	0.1273	0.015	1444.30	65.738	5.3563	44.723776
0.220	4.0144	17.5295	13.9172	5.6166e-01	0.1285	0.011	1444.29	65.741	5.3567	44.723777
0.235	4.0144	17.5265	13.9149	5.6166e-01	0.1285	0.015	1444.29	65.736	5.3564	44.723777
0.235	4.0151	17.5260	13.9144	5.4945e-01	0.1285	0.015	1444.29	65.676	5.3515	44.723777
0.210	4.0161	17.5307	13.9181	5.4945e-01	0.1285	0.015	1444.30	65.734	5.3559	44.723778
0.233	4.0176	17.5392	13.9247	5.4945e-01	0.1285	0.011	1444.32	65.730	5.3551	44.723778
0.210	4.0181	17.5478	13.9315	5.4945e-01	0.1273	0.015	1444.33	65.734	5.3550	44.723779
0.210	4.0180	17.5513	13.9343	5.4945e-01	0.1285	0.011	1444.34	65.739	5.3554	44.723779
0.197	4.0184	17.5527	13.9354	5.6166e-01	0.1285	0.015	1444.34	65.745	5.3557	44.723780
0.197	4.0192	17.5581	13.9396	5.6166e-01	0.1285	0.015	1444.35	65.624	5.3455	44.723780
0.197	4.0203	17.5675	13.9470	5.6166e-01	0.1285	0.011	1444.37	65.668	5.3486	44.723781
0.197	4.0214	17.5776	13.9550	5.7387e-01	0.1273	0.015	1444.38	65.729	5.3531	44.723781
0.186	4.0227	17.5885	13.9635	5.8608e-01	0.1285	0.015	1444.40	65.736	5.3531	44.723782
0.197	4.0231	17.5978	13.9708	5.9829e-01	0.1285	0.011	1444.42	65.744	5.3534	44.723782
