DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.100	5.3181	29.6287	23.3865	3.9072e-01	0.3935	0.586	1465.20	92.085	6.7005	8.674943
-0.098	5.3181	29.6289	23.3866	3.6630e-01	0.3947	0.586	1465.20	92.073	6.6996	8.674944
-0.098	5.3186	29.6282	23.3860	3.6630e-01	0.3947	0.586	1465.20	92.133	6.7039	8.674944
-0.098	5.3186	29.6281	23.3860	3.6630e-01	0.3935	0.586	1465.20	92.139	6.7043	8.674945
-0.111	5.3186	29.6286	23.3864	3.6630e-01	0.3935	0.586	1465.20	92.136	6.7041	8.674945
-0.109	5.3189	29.6294	23.3870	3.5409e-01	0.3923	0.586	1465.20	92.080	6.6999	8.674946
-0.109	5.3195	29.6338	23.3904	3.7851e-01	0.3886	0.597	1465.21	92.070	6.6989	8.674946
-0.122	5.3227	29.6415	23.3961	4.1514e-01	0.3886	0.615	1465.23	92.060	6.6973	8.674946
-0.111	5.3254	29.6471	23.4002	4.0293e-01	0.3911	0.652	1465.25	92.059	6.6966	8.674947
-0.134	5.3264	29.6464	23.3996	4.1514e-01	0.3898	0.744	1465.25	92.058	6.6964	8.674947
-0.122	5.3264	29.6443	23.3980	4.0293e-01	0.3935	0.821	1465.25	92.059	6.6966	8.674948
-0.147	5.3264	29.6442	23.3979	3.7851e-01	0.3947	0.810	1465.25	92.060	6.6967	8.674948
-0.145	5.3270	29.6486	23.4013	3.9072e-01	0.3935	0.758	1465.26	92.062	6.6965	8.674949
-0.145	5.3293	29.6617	23.4114	3.7851e-01	0.3935	0.711	1465.29	92.065	6.6957	8.674949
-0.145	5.3356	29.6777	23.4234	3.6630e-01	0.3935	0.678	1465.33	92.067	6.6942	8.674950
-0.147	5.3408	29.6887	23.4316	3.5409e-01	0.3911	0.659	1465.37	92.070	6.6931	8.674950
-0.158	5.3461	29.6935	23.4348	3.5409e-01	0.3911	0.648	1465.39	92.065	6.6917	8.674951
-0.158	5.3503	29.6929	23.4338	3.5409e-01	0.3911	0.641	1465.41	92.061	6.6907	8.674951
-0.160	5.3494	29.6920	23.4332	3.5409e-01	0.3886	0.634	1465.41	91.996	6.6862	8.674952
-0.158	5.3488	29.6867	23.4291	3.6630e-01	0.3898	0.626	1465.40	92.056	6.6909	8.674952
-0.158	5.3464	29.6820	23.4257	3.6630e-01	0.3898	0.623	1465.38	92.055	6.6914	8.674953
-0.169	5.3453	29.6792	23.4235	3.5409e-01	0.3935	0.623	1465.37	92.054	6.6916	8.674953
-0.160	5.3439	29.6821	23.4260	3.4188e-01	0.3898	0.619	1465.37	92.053	6.6917	8.674954
-0.169	5.3430	29.6938	23.4353	3.4188e-01	0.3911	0.619	1465.38	92.053	6.6912	8.674954
-0.158	5.3465	29.7092	23.4471	3.4188e-01	0.3911	0.623	1465.42	92.052	6.6899	8.674955
-0.171	5.3528	29.7212	23.4559	3.4188e-01	0.3947	0.615	1465.46	91.988	6.6837	8.674955
-0.169	5.3562	29.7226	23.4567	3.4188e-01	0.3947	0.608	1465.47	92.043	6.6871	8.674956
-0.169	5.3563	29.7046	23.4425	3.4188e-01	0.3947	0.604	1465.45	91.981	6.6834	8.674956
-0.158	5.3514	29.6812	23.4245	3.4188e-01	0.3935	0.601	1465.40	91.976	6.6849	8.674957
-0.160	5.3464	29.6681	23.4146	3.4188e-01	0.3935	0.601	1465.36	91.971	6.6859	8.674957
-0.158	5.3424	29.6667	23.4140	3.2967e-01	0.3935	0.608	1465.34	91.966	6.6863	8.674958
-0.145	5.3405	29.6756	23.4212	3.2967e-01	0.3911	0.623	1465.35	92.025	6.6904	8.674958
-0.147	5.3413	29.6912	23.4334	3.4188e-01	0.3911	0.626	1465.37	91.966	6.6853	8.674959
-0.122	5.3454	29.7071	23.4456	3.4188e-01	0.3911	0.678	1465.41	91.963	6.6837	8.674959
-0.109	5.3464	29.6913	23.4330	3.6630e-01	0.3923	0.703	1465.39	91.960	6.6841	8.674959
-0.109	5.3407	29.6673	23.4146	3.6630e-01	0.3935	0.681	1465.34	91.959	6.6860	8.674960
-0.075	5.3353	29.6513	23.4025	3.5409e-01	0.3935	0.645	1465.30	91.959	6.6875	8.674960
-0.049	5.3309	29.6478	23.4002	3.5409e-01	0.3935	0.623	1465.28	91.959	6.6884	8.674961
-0.038	5.3303	29.6523	23.4038	3.6630e-01	0.3898	0.612	1465.28	91.959	6.6883	8.674961
-0.028	5.3314	29.6531	23.4044	3.7851e-01	0.3898	0.601	1465.28	91.960	6.6882	8.674962
-0.014	5.3310	29.6508	23.4026	3.9072e-01	0.3886	0.593	1465.28	91.899	6.6839	8.674962
-0.003	5.3293	29.6502	23.4023	3.7851e-01	0.3874	0.593	1465.27	91.956	6.6884	8.674963
0.009	5.3285	29.6497	23.4020	3.9072e-01	0.3837	0.597	1465.27	91.960	6.6887	8.674963
0.020	5.3276	29.6503	23.4026	4.0293e-01	0.3825	0.593	1465.27	91.964	6.6892	8.674964
0.022	5.3265	29.6499	23.4023	4.2735e-01	0.3825	0.593	1465.26	91.960	6.6891	8.674964
0.033	5.3265	29.6473	23.4003	4.2735e-01	0.3801	0.590	1465.26	91.965	6.6895	8.674965
0.033	5.3271	29.6456	23.3989	4.1514e-01	0.3801	0.586	1465.26	91.970	6.6899	8.674965
0.056	5.3268	29.6447	23.3982	3.9072e-01	0.3813	0.586	1465.26	91.976	6.6905	8.674966
0.033	5.3273	29.6424	23.3964	3.6630e-01	0.3825	0.590	1465.26	91.983	6.6909	8.674966
0.046	5.3282	29.6406	23.3949	3.5409e-01	0.3850	0.590	1465.26	91.982	6.6908	8.674967
0.057	5.3285	29.6393	23.3937	3.4188e-01	0.3837	0.597	1465.26	91.981	6.6908	8.674967
0.031	5.3290	29.6383	23.3930	3.5409e-01	0.3837	0.597	1465.26	91.989	6.6913	8.674968
0.046	5.3289	29.6388	23.3933	3.7851e-01	0.3825	0.604	1465.26	91.998	6.6920	8.674968
0.046	5.3281	29.6399	23.3943	3.9072e-01	0.3850	0.615	1465.26	92.007	6.6927	8.674969
0.007	5.3268	29.6413	23.3956	3.7851e-01	0.3837	0.623	1465.25	92.009	6.6930	8.674969
0.057	5.3268	29.6422	23.3963	3.7851e-01	0.3874	0.623	1465.25	92.011	6.6931	8.674970
0.033	5.3273	29.6436	23.3973	3.9072e-01	0.3886	0.623	1465.26	92.013	6.6931	8.674970
0.022	5.3282	29.6445	23.3979	4.0293e-01	0.3874	0.615	1465.26	92.016	6.6931	8.674971
0.020	5.3296	29.6447	23.3979	4.3956e-01	0.3886	0.608	1465.27	92.019	6.6931	8.674971
0.022	5.3304	29.6442	23.3974	4.7619e-01	0.3886	0.601	1465.27	92.022	6.6932	8.674972
0.033	5.3307	29.6427	23.3962	4.6398e-01	0.3898	0.597	1465.27	92.026	6.6935	8.674972
0.009	5.3319	29.6403	23.3942	4.5177e-01	0.3911	0.590	1465.27	92.029	6.6937	8.674973
0.007	5.3317	29.6412	23.3949	4.6398e-01	0.3886	0.593	1465.27	92.034	6.6940	8.674973
0.022	5.3328	29.6423	23.3957	4.3956e-01	0.3898	0.601	1465.28	92.038	6.6941	8.674973
-0.003	5.3328	29.6445	23.3974	4.1514e-01	0.3911	0.612	1465.28	92.043	6.6944	8.674974
0.009	5.3327	29.6482	23.4003	4.2735e-01	0.3911	0.626	1465.28	92.049	6.6946	8.674974
-0.004	5.3324	29.6539	23.4049	4.6398e-01	0.3911	0.678	1465.29	92.054	6.6948	8.674975
-0.003	5.3327	29.6586	23.4086	4.6398e-01	0.3898	0.729	1465.30	92.052	6.6944	8.674975
-0.014	5.3333	29.6636	23.4125	4.3956e-01	0.3923	0.714	1465.31	92.058	6.6945	8.674976
-0.004	5.3363	29.6693	23.4167	4.0293e-01	0.3935	0.674	1465.33	92.064	6.6942	8.674976
-0.014	5.3405	29.6753	23.4210	3.7851e-01	0.3947	0.648	1465.35	92.069	6.6937	8.674977
-0.014	5.3432	29.6793	23.4238	3.5409e-01	0.3935	0.652	1465.37	92.076	6.6935	8.674977
-0.014	5.3432	29.6767	23.4217	3.5409e-01	0.3947	0.652	1465.36	92.084	6.6942	8.674978
-0.015	5.3429	29.6687	23.4155	3.7851e-01	0.3923	0.634	1465.35	92.091	6.6952	8.674978
-0.014	5.3424	29.6624	23.4106	3.6630e-01	0.3911	0.615	1465.34	92.091	6.6955	8.674979
-0.038	5.3405	29.6580	23.4072	3.9072e-01	0.3923	0.604	1465.33	92.099	6.6966	8.674979
-0.027	5.3382	29.6555	23.4056	4.3956e-01	0.3911	0.601	1465.32	92.100	6.6971	8.674980
-0.015	5.3369	29.6563	23.4063	4.2735e-01	0.3923	0.604	1465.31	92.100	6.6973	8.674980
-0.049	5.3363	29.6579	23.4076	4.0293e-01	0.3898	0.608	1465.31	92.100	6.6973	8.674981
-0.038	5.3364	29.6600	23.4093	3.7851e-01	0.3886	0.608	1465.31	92.100	6.6972	8.674981
-0.088	5.3366	29.6634	23.4119	3.7851e-01	0.3862	0.612	1465.32	92.108	6.6976	8.674982
