DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.241	3.3739	26.6433	21.1944	3.4188e-01	0.5449	0.766	1453.20	84.888	6.6089	9.471935
0.241	3.3743	26.6427	21.1939	3.1746e-01	0.5437	0.711	1453.20	84.796	6.6016	9.471936
0.251	3.3765	26.6396	21.1912	3.2967e-01	0.5461	0.711	1453.21	84.756	6.5983	9.471936
0.253	3.3807	26.6343	21.1867	3.4188e-01	0.5486	0.714	1453.22	84.668	6.5911	9.471937
0.253	3.3840	26.6327	21.1852	3.4188e-01	0.5486	0.729	1453.23	84.571	6.5830	9.471937
0.277	3.3865	26.6313	21.1839	3.4188e-01	0.5474	0.769	1453.24	84.536	6.5799	9.471938
0.264	3.3899	26.6277	21.1808	3.4188e-01	0.5461	0.806	1453.25	84.445	6.5724	9.471938
0.266	3.3910	26.6280	21.1810	3.5409e-01	0.5449	0.879	1453.26	84.353	6.5651	9.471939
0.277	3.3926	26.6263	21.1795	3.6630e-01	0.5449	1.190	1453.26	84.252	6.5571	9.471939
0.288	3.3957	26.6217	21.1756	3.6630e-01	0.5449	1.399	1453.27	84.224	6.5545	9.471940
0.275	3.3962	26.6215	21.1754	3.7851e-01	0.5437	1.286	1453.27	84.131	6.5473	9.471940
0.288	3.3965	26.6178	21.1724	3.6630e-01	0.5437	1.154	1453.27	84.039	6.5402	9.471941
0.288	3.4018	26.6088	21.1649	3.6630e-01	0.5425	0.985	1453.28	84.010	6.5375	9.471941
0.301	3.4091	26.6050	21.1614	3.6630e-01	0.5437	0.857	1453.30	83.917	6.5292	9.471942
0.288	3.4149	26.5967	21.1543	3.5409e-01	0.5437	0.791	1453.32	83.888	6.5264	9.471942
0.288	3.4199	26.5895	21.1482	3.4188e-01	0.5412	0.751	1453.33	83.805	6.5194	9.471943
0.301	3.4225	26.5901	21.1485	3.4188e-01	0.5412	0.766	1453.34	83.777	6.5169	9.471943
0.313	3.4275	26.5855	21.1445	3.5409e-01	0.5400	0.780	1453.36	83.695	6.5099	9.471943
