DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.767	5.6420	25.5710	20.1483	6.1050e-01	0.4056	0.905	1461.41	88.877	6.5929	339.620817
0.756	5.6417	25.5710	20.1483	6.4713e-01	0.4092	0.853	1461.41	88.912	6.5955	339.620817
0.778	5.6409	25.5712	20.1485	6.3492e-01	0.4117	0.832	1461.41	88.879	6.5932	339.620818
0.756	5.6404	25.5713	20.1486	6.4713e-01	0.4105	0.813	1461.40	88.895	6.5944	339.620818
0.778	5.6400	25.5707	20.1482	6.7155e-01	0.4068	0.802	1461.40	88.914	6.5959	339.620819
0.756	5.6397	25.5718	20.1491	7.3260e-01	0.4044	0.795	1461.40	88.926	6.5968	339.620819
0.743	5.6398	25.5724	20.1495	7.5702e-01	0.4019	0.795	1461.40	88.942	6.5979	339.620820
0.756	5.6401	25.5727	20.1497	7.3260e-01	0.4007	0.802	1461.41	88.959	6.5992	339.620820
0.743	5.6406	25.5733	20.1502	6.9597e-01	0.4019	0.817	1461.41	89.033	6.6045	339.620821
0.730	5.6412	25.5719	20.1490	6.9597e-01	0.4044	0.817	1461.41	88.992	6.6014	339.620821
0.720	5.6422	25.5709	20.1482	6.7155e-01	0.4068	0.810	1461.41	89.007	6.6024	339.620822
0.707	5.6425	25.5708	20.1480	6.4713e-01	0.4068	0.810	1461.41	89.024	6.6037	339.620822
0.696	5.6425	25.5704	20.1478	6.8376e-01	0.4080	0.810	1461.41	89.035	6.6045	339.620823
0.671	5.6415	25.5718	20.1489	7.2039e-01	0.4068	0.828	1461.41	89.039	6.6049	339.620823
0.647	5.6409	25.5730	20.1499	7.0818e-01	0.4080	0.839	1461.41	89.044	6.6053	339.620824
0.647	5.6401	25.5739	20.1507	6.8376e-01	0.4068	0.853	1461.40	89.051	6.6059	339.620824
0.636	5.6394	25.5740	20.1509	6.7155e-01	0.4056	0.850	1461.40	89.060	6.6067	339.620825
0.612	5.6390	25.5740	20.1509	6.8376e-01	0.4056	0.835	1461.40	89.069	6.6074	339.620825
0.625	5.6384	25.5737	20.1507	7.6923e-01	0.4080	0.828	1461.40	89.080	6.6084	339.620826
0.587	5.6379	25.5736	20.1507	7.5702e-01	0.4092	0.853	1461.39	89.092	6.6093	339.620826
0.587	5.6382	25.5731	20.1502	7.0818e-01	0.4080	0.897	1461.39	89.168	6.6149	339.620827
0.576	5.6387	25.5722	20.1495	6.5934e-01	0.4080	0.886	1461.40	89.190	6.6166	339.620827
0.552	5.6385	25.5724	20.1497	6.4713e-01	0.4080	0.857	1461.39	89.214	6.6183	339.620828
0.565	5.6379	25.5722	20.1496	6.4713e-01	0.4080	0.853	1461.39	89.292	6.6243	339.620828
0.552	5.6376	25.5713	20.1489	6.4713e-01	0.4068	0.941	1461.39	89.317	6.6262	339.620829
0.540	5.6371	25.5712	20.1489	6.3492e-01	0.4056	1.018	1461.39	89.342	6.6281	339.620829
0.540	5.6373	25.5696	20.1476	6.2271e-01	0.4080	0.978	1461.39	89.367	6.6300	339.620829
0.552	5.6374	25.5693	20.1474	6.2271e-01	0.4068	0.912	1461.39	89.393	6.6319	339.620830
0.540	5.6374	25.5697	20.1477	6.4713e-01	0.4080	0.868	1461.39	89.472	6.6378	339.620830
0.539	5.6370	25.5702	20.1481	6.4713e-01	0.4056	0.864	1461.39	89.498	6.6397	339.620831
0.540	5.6367	25.5708	20.1486	6.3492e-01	0.4056	0.861	1461.38	89.585	6.6462	339.620831
0.552	5.6359	25.5719	20.1496	6.1050e-01	0.4044	0.868	1461.38	89.617	6.6487	339.620832
0.540	5.6351	25.5729	20.1504	5.8608e-01	0.4044	0.875	1461.38	89.649	6.6511	339.620832
0.539	5.6342	25.5740	20.1514	5.8608e-01	0.4080	0.864	1461.38	89.734	6.6575	339.620833
0.552	5.6338	25.5734	20.1510	6.1050e-01	0.4068	0.846	1461.38	89.772	6.6604	339.620833
0.552	5.6337	25.5741	20.1515	6.2271e-01	0.4080	0.828	1461.38	89.870	6.6677	339.620834
0.552	5.6333	25.5739	20.1514	5.8608e-01	0.4092	0.821	1461.38	89.851	6.6664	339.620834
0.552	5.6337	25.5735	20.1510	5.3724e-01	0.4068	0.835	1461.38	89.939	6.6729	339.620835
0.552	5.6338	25.5729	20.1506	5.0061e-01	0.4068	0.842	1461.38	90.034	6.6799	339.620835
0.565	5.6340	25.5718	20.1497	5.4945e-01	0.4031	0.857	1461.38	90.072	6.6828	339.620836
0.540	5.6341	25.5707	20.1488	6.2271e-01	0.4031	0.850	1461.37	90.170	6.6901	339.620836
0.540	5.6344	25.5702	20.1483	6.4713e-01	0.4019	0.842	1461.38	90.212	6.6931	339.620837
0.540	5.6351	25.5701	20.1482	6.4713e-01	0.4019	0.853	1461.38	90.252	6.6960	339.620837
0.539	5.6352	25.5702	20.1483	6.2271e-01	0.4007	0.872	1461.38	90.289	6.6987	339.620838
0.529	5.6357	25.5697	20.1479	6.7155e-01	0.4031	0.912	1461.38	90.386	6.7058	339.620838
0.529	5.6359	25.5700	20.1480	7.0818e-01	0.4031	0.923	1461.38	90.426	6.7088	339.620839
0.516	5.6362	25.5699	20.1480	7.0818e-01	0.4031	0.894	1461.38	90.525	6.7161	339.620839
0.514	5.6363	25.5704	20.1483	7.0818e-01	0.4044	0.864	1461.38	90.568	6.7192	339.620840
0.505	5.6363	25.5704	20.1483	7.3260e-01	0.4031	0.850	1461.38	90.607	6.7221	339.620840
0.492	5.6362	25.5708	20.1487	7.6923e-01	0.4019	0.832	1461.38	90.644	6.7248	339.620841
0.492	5.6363	25.5717	20.1493	8.0586e-01	0.4031	0.817	1461.38	90.677	6.7273	339.620841
0.492	5.6363	25.5720	20.1496	7.9365e-01	0.4031	0.810	1461.38	90.762	6.7335	339.620842
0.468	5.6361	25.5726	20.1501	7.6923e-01	0.4044	0.802	1461.38	90.788	6.7355	339.620842
0.480	5.6356	25.5732	20.1506	7.5702e-01	0.4044	0.802	1461.38	90.811	6.7373	339.620842
0.469	5.6357	25.5722	20.1498	7.2039e-01	0.4056	0.810	1461.38	90.830	6.7387	339.620843
0.456	5.6354	25.5718	20.1495	6.7155e-01	0.4068	0.813	1461.38	90.846	6.7399	339.620843
0.456	5.6349	25.5728	20.1504	6.4713e-01	0.4068	0.802	1461.38	90.858	6.7408	339.620844
0.480	5.6344	25.5734	20.1509	6.5934e-01	0.4068	0.813	1461.38	90.937	6.7468	339.620844
0.445	5.6335	25.5737	20.1513	6.5934e-01	0.4080	0.853	1461.37	90.949	6.7478	339.620845
0.469	5.6327	25.5746	20.1520	6.5934e-01	0.4080	0.879	1461.37	90.958	6.7486	339.620845
0.469	5.6329	25.5746	20.1520	6.4713e-01	0.4105	0.864	1461.37	90.963	6.7489	339.620846
0.456	5.6323	25.5751	20.1525	6.4713e-01	0.4105	0.839	1461.37	91.026	6.7536	339.620846
0.469	5.6310	25.5765	20.1537	6.4713e-01	0.4117	0.813	1461.37	91.031	6.7541	339.620847
0.480	5.6294	25.5770	20.1542	6.1050e-01	0.4117	0.795	1461.36	91.031	6.7544	339.620847
0.469	5.6286	25.5783	20.1554	5.7387e-01	0.4105	0.791	1461.36	91.027	6.7542	339.620848
0.479	5.6279	25.5778	20.1550	5.6166e-01	0.4080	0.791	1461.36	91.018	6.7537	339.620848
0.492	5.6278	25.5774	20.1547	5.7387e-01	0.4056	0.799	1461.36	91.006	6.7528	339.620849
0.492	5.6275	25.5764	20.1539	6.2271e-01	0.4044	0.832	1461.35	91.051	6.7562	339.620849
0.469	5.6278	25.5754	20.1531	6.7155e-01	0.4044	0.842	1461.35	91.037	6.7551	339.620850
