DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.237	4.8632	14.7432	11.6634	5.7387e-01	1.2090	0.722	1444.43	91.333	7.4226	339.400214
0.228	4.8640	14.7403	11.6610	5.4945e-01	1.2090	0.725	1444.43	91.323	7.4218	339.400214
0.252	4.8622	14.7370	11.6585	5.3724e-01	1.2102	0.725	1444.42	91.311	7.4212	339.400215
0.239	4.8619	14.7327	11.6551	5.2503e-01	1.2066	0.722	1444.42	91.303	7.4209	339.400215
0.226	4.8713	14.7250	11.6485	5.3724e-01	1.2041	0.722	1444.45	91.352	7.4235	339.400216
0.228	4.8722	14.7249	11.6483	5.1282e-01	1.2017	0.725	1444.45	91.346	7.4228	339.400216
0.239	4.8639	14.7287	11.6519	5.0061e-01	1.2017	0.733	1444.42	91.347	7.4243	339.400217
0.228	4.8472	14.7275	11.6519	5.0061e-01	1.2005	0.744	1444.34	91.346	7.4274	339.400217
0.226	4.8387	14.7166	11.6438	5.1282e-01	1.1956	0.747	1444.29	91.341	7.4291	339.400217
0.239	4.8371	14.7121	11.6403	5.4945e-01	1.1956	0.747	1444.28	91.402	7.4346	339.400218
0.216	4.8281	14.7132	11.6417	5.9829e-01	1.1980	0.740	1444.24	91.336	7.4308	339.400218
0.228	4.7709	14.7069	11.6400	6.3492e-01	1.1956	0.740	1443.99	91.403	7.4473	339.400219
0.226	4.7449	14.6856	11.6247	6.2271e-01	1.1931	0.744	1443.85	91.406	7.4534	339.400219
0.228	4.7463	14.6817	11.6216	5.9829e-01	1.1943	0.744	1443.85	91.392	7.4521	339.400220
0.216	4.7481	14.6893	11.6274	5.7387e-01	1.1956	0.736	1443.87	91.444	7.4557	339.400220
0.228	4.7561	14.6981	11.6340	5.7387e-01	1.1943	0.733	1443.91	91.376	7.4482	339.400221
0.226	4.7723	14.7035	11.6373	5.7387e-01	1.1968	0.740	1443.99	91.419	7.4484	339.400221
0.228	4.7413	14.7143	11.6476	5.6166e-01	1.1980	0.751	1443.87	91.423	7.4540	339.400222
0.228	4.5797	14.7325	11.6711	5.4945e-01	1.1992	0.758	1443.19	91.453	7.4859	339.400222
0.228	4.4098	14.6953	11.6509	5.6166e-01	1.1968	0.762	1442.40	91.483	7.5223	339.400223
0.226	4.3212	14.6288	11.6028	5.4945e-01	1.1956	0.762	1441.93	91.554	7.5484	339.400223
0.228	4.2856	14.5997	11.5816	5.6166e-01	1.1943	0.769	1441.74	91.556	7.5568	339.400224
0.228	4.3662	14.5716	11.5552	5.9829e-01	1.1931	0.769	1442.06	91.598	7.5463	339.400224
0.228	4.5064	14.5541	11.5340	6.4713e-01	1.1907	0.769	1442.65	91.569	7.5182	339.400225
0.237	4.6046	14.5826	11.5511	6.9597e-01	1.1931	0.773	1443.11	91.547	7.4964	339.400225
0.228	4.6724	14.6255	11.5813	6.9597e-01	1.1931	0.769	1443.46	91.599	7.4858	339.400226
0.239	4.7093	14.6527	11.6007	6.7155e-01	1.1943	0.766	1443.65	91.601	7.4776	339.400226
0.239	4.7172	14.6594	11.6056	6.3492e-01	1.1919	0.762	1443.70	91.668	7.4813	339.400227
0.250	4.7028	14.6550	11.6030	6.1050e-01	1.1919	0.755	1443.63	91.682	7.4854	339.400227
0.239	4.6777	14.6584	11.6070	5.8608e-01	1.1931	0.751	1443.52	91.695	7.4909	339.400228
0.239	4.6609	14.6629	11.6115	5.4945e-01	1.1931	0.751	1443.46	91.710	7.4951	339.400228
0.252	4.6512	14.6632	11.6123	5.4945e-01	1.1907	0.751	1443.41	91.784	7.5029	339.400229
0.250	4.6524	14.6617	11.6111	5.4945e-01	1.1919	0.758	1443.42	91.796	7.5038	339.400229
0.252	4.6561	14.6646	11.6131	5.3724e-01	1.1931	0.769	1443.44	91.805	7.5037	339.400230
0.252	4.6567	14.6684	11.6161	5.3724e-01	1.1919	0.777	1443.44	91.873	7.5089	339.400230
0.263	4.6663	14.6703	11.6171	5.3724e-01	1.1907	0.780	1443.49	91.951	7.5134	339.400231
0.252	4.6795	14.6728	11.6183	5.4945e-01	1.1919	0.784	1443.55	91.971	7.5124	339.400231
0.262	4.6853	14.6760	11.6205	5.6166e-01	1.1943	0.791	1443.58	91.987	7.5125	339.400231
0.263	4.7001	14.6705	11.6153	5.6166e-01	1.1931	0.799	1443.64	91.998	7.5109	339.400232
0.252	4.7211	14.6608	11.6065	5.4945e-01	1.1943	0.813	1443.71	92.011	7.5085	339.400232
0.263	4.7270	14.6587	11.6045	5.4945e-01	1.1919	0.835	1443.74	92.087	7.5137	339.400233
0.262	4.7222	14.6625	11.6078	5.6166e-01	1.1907	0.853	1443.72	92.107	7.5160	339.400233
0.263	4.7128	14.6673	11.6121	5.8608e-01	1.1907	0.846	1443.69	92.124	7.5189	339.400234
0.263	4.7026	14.6658	11.6115	5.4945e-01	1.1919	0.821	1443.64	92.145	7.5227	339.400234
0.263	4.6943	14.6551	11.6035	5.3724e-01	1.1931	0.799	1443.59	92.217	7.5306	339.400235
0.262	4.6906	14.6413	11.5928	5.2503e-01	1.1943	0.791	1443.56	92.237	7.5336	339.400235
0.263	4.6932	14.6343	11.5871	5.2503e-01	1.1956	0.795	1443.56	92.251	7.5347	339.400236
0.263	4.6946	14.6341	11.5869	5.3724e-01	1.1956	0.799	1443.57	92.324	7.5404	339.400236
0.263	4.6961	14.6357	11.5881	5.3724e-01	1.1943	0.799	1443.57	92.339	7.5412	339.400237
0.275	4.6949	14.6388	11.5906	5.3724e-01	1.1943	0.799	1443.57	92.349	7.5421	339.400237
0.263	4.6916	14.6425	11.5937	5.4945e-01	1.1931	0.799	1443.56	92.355	7.5430	339.400238
0.263	4.6880	14.6462	11.5968	5.8608e-01	1.1956	0.799	1443.55	92.420	7.5488	339.400238
0.263	4.6853	14.6487	11.5990	5.9829e-01	1.1992	0.799	1443.54	92.425	7.5496	339.400239
0.262	4.6865	14.6491	11.5992	5.8608e-01	1.2005	0.795	1443.55	92.433	7.5500	339.400239
0.275	4.6884	14.6494	11.5993	5.7387e-01	1.1992	0.795	1443.56	92.437	7.5499	339.400240
0.263	4.6872	14.6509	11.6006	5.9829e-01	1.1980	0.799	1443.56	92.436	7.5501	339.400240
0.263	4.6743	14.6536	11.6034	6.2271e-01	1.1956	0.795	1443.50	92.497	7.5573	339.400241
0.275	4.6620	14.6547	11.6050	5.9829e-01	1.1943	0.791	1443.45	92.498	7.5597	339.400241
0.263	4.6600	14.6548	11.6052	5.4945e-01	1.1943	0.791	1443.44	92.501	7.5603	339.400242
0.263	4.6624	14.6543	11.6047	5.3724e-01	1.1943	0.788	1443.45	92.489	7.5589	339.400242
0.275	4.6576	14.6553	11.6057	5.2503e-01	1.1943	0.780	1443.43	92.546	7.5644	339.400243
0.263	4.6545	14.6551	11.6057	5.1282e-01	1.1943	0.769	1443.42	92.605	7.5699	339.400243
0.262	4.6567	14.6523	11.6034	5.2503e-01	1.1968	0.762	1443.42	92.604	7.5695	339.400244
0.263	4.6587	14.6493	11.6009	5.3724e-01	1.1968	0.755	1443.43	92.606	7.5694	339.400244
0.263	4.6600	14.6475	11.5994	5.6166e-01	1.1968	0.755	1443.43	92.595	7.5684	339.400245
0.275	4.6584	14.6474	11.5994	5.6166e-01	1.1968	0.755	1443.43	92.651	7.5733	339.400245
0.250	4.6548	14.6481	11.6002	5.4945e-01	1.1956	0.755	1443.41	92.647	7.5736	339.400245
0.275	4.6519	14.6484	11.6005	5.4945e-01	1.1956	0.762	1443.40	92.639	7.5735	339.400246
0.263	4.6523	14.6463	11.5989	5.2503e-01	1.1980	0.766	1443.40	92.624	7.5723	339.400246
0.263	4.6524	14.6449	11.5978	5.2503e-01	1.1956	0.773	1443.40	92.676	7.5765	339.400247
