DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.327	5.0617	24.4982	19.3559	6.9597e-01	0.6620	0.919	1457.64	93.052	7.0503	339.711933
0.303	5.0615	24.4976	19.3555	7.6923e-01	0.6644	0.930	1457.64	93.047	7.0500	339.711933
0.303	5.0615	24.4979	19.3558	9.5238e-01	0.6657	0.927	1457.64	93.039	7.0494	339.711934
0.312	5.0615	24.4990	19.3566	9.7680e-01	0.6669	0.927	1457.64	93.028	7.0485	339.711934
0.290	5.0620	24.4993	19.3568	9.0354e-01	0.6644	0.930	1457.64	93.013	7.0473	339.711935
0.290	5.0649	24.5000	19.3571	8.3028e-01	0.6644	0.930	1457.66	93.066	7.0507	339.711935
0.290	5.0671	24.5031	19.3593	8.0586e-01	0.6657	0.919	1457.67	92.998	7.0450	339.711936
0.290	5.0690	24.5056	19.3612	7.6923e-01	0.6657	0.923	1457.68	93.044	7.0481	339.711936
0.278	5.0703	24.5072	19.3623	7.4481e-01	0.6669	0.927	1457.69	93.032	7.0469	339.711937
0.278	5.0710	24.5080	19.3628	7.6923e-01	0.6693	0.938	1457.69	93.017	7.0456	339.711937
0.290	5.0721	24.5086	19.3633	8.0586e-01	0.6693	0.952	1457.70	93.008	7.0447	339.711938
0.290	5.0731	24.5093	19.3637	8.4249e-01	0.6705	0.956	1457.70	92.995	7.0435	339.711938
0.267	5.0733	24.5105	19.3646	8.7912e-01	0.6718	0.952	1457.70	92.979	7.0422	339.711939
0.278	5.0733	24.5108	19.3649	8.9133e-01	0.6693	0.941	1457.71	92.960	7.0408	339.711939
0.290	5.0729	24.5093	19.3637	8.5470e-01	0.6693	0.930	1457.70	92.947	7.0399	339.711940
0.277	5.0725	24.5071	19.3620	8.0586e-01	0.6681	0.927	1457.70	92.931	7.0389	339.711940
0.278	5.0725	24.5057	19.3609	7.4481e-01	0.6669	0.923	1457.70	92.975	7.0422	339.711941
0.290	5.0721	24.5057	19.3609	7.0818e-01	0.6657	0.927	1457.69	92.961	7.0413	339.711941
0.290	5.0705	24.5047	19.3603	6.8376e-01	0.6644	0.934	1457.69	92.954	7.0410	339.711942
0.278	5.0686	24.5019	19.3582	7.0818e-01	0.6657	0.941	1457.67	92.943	7.0407	339.711942
0.290	5.0657	24.4976	19.3551	7.3260e-01	0.6693	0.941	1457.66	92.930	7.0404	339.711943
0.290	5.0640	24.4928	19.3514	7.3260e-01	0.6693	0.934	1457.64	92.923	7.0404	339.711943
0.290	5.0623	24.4909	19.3502	7.4481e-01	0.6693	0.923	1457.63	92.913	7.0400	339.711943
0.303	5.0617	24.4898	19.3494	7.4481e-01	0.6669	0.919	1457.63	92.963	7.0439	339.711944
